"","GSM944836_inf_lin","GSM944850_inf_lin","GSM944857_inf_lin","GSM944864_inf_lin","GSM944854_uni_lin","GSM944847_uni_lin","GSM944840_uni_lin","GSM944861_uni_lin","GSM944835_inf_unt","GSM944849_inf_unt","GSM944863_inf_unt","GSM944856_inf_unt","GSM944845_uni_unt","GSM944852_uni_unt","GSM944859_uni_unt","GSM944838_uni_unt","GSM944865_inf_van","GSM944837_inf_van","GSM944851_inf_van","GSM944858_inf_van","GSM944841_uni_van","GSM944855_uni_van","GSM944862_uni_van","GSM944848_uni_van"
"1444178_at",8.15657361692426,7.98663807953783,8.23318037147584,7.90270375449877,7.07382426703973,7.02542064915815,7.23539134783201,7.20829962111758,7.33874287379907,7.99640642094565,7.19900928452893,7.6039532858141,7.01765949582105,7.16061866113008,6.9325387086276,7.21732513547236,8.14149383362972,7.8515287430974,7.90965624402634,7.31061940066441,6.7695871974658,6.91651860469124,7.23503652320175,7.10313182594533
"1456393_at",7.82552137004939,7.24008699505693,7.46955433503102,7.63475073013288,9.21291648083899,8.88352585046316,8.54964535820991,9.05083913224454,9.28045594946761,7.34567917904176,7.63475396649426,8.29014094445355,8.6974598465373,8.92666878864582,8.86446317978676,8.9917297565785,7.77671197041604,7.61650615546717,7.64831602258021,8.57735235704565,9.23750252088693,9.26929264066297,8.8553004477261,8.90193154320629
"1451077_at",5.11922284786643,5.33997487455493,5.06954235774747,4.94127910493238,5.72226316933067,5.95366730943075,5.61320247110318,5.68214556276273,5.83256848580346,5.31879712126856,4.92359527639682,5.02799693605789,5.88406245609041,5.87057521908852,5.98409076869125,5.69652347057218,5.08321250530397,5.41733815161639,5.27399968522431,5.07185897113498,6.00160054512934,6.09651650612426,5.63409843941867,5.71151186593762
"1440967_at",4.57655527980063,4.22275326358935,4.3790726707498,4.67778284958641,5.6293179868258,5.59258180325474,5.68651550608341,5.712726590943,4.98991498341271,4.25035881273876,4.33271664293936,4.26668781847411,5.39647591455778,5.84567602294504,5.43980756524839,5.21541245003096,4.43042669355314,4.3601066667223,4.45390801217614,5.30199710964851,5.65562218567272,5.60803459626828,5.35475301425797,5.38410175412135
"1422892_s_at",7.3698098496343,7.76224534881161,7.29016037789861,7.7758893778358,8.7383765978067,9.29914826243752,8.60437826148249,8.97594771350195,7.06688658127983,7.07573601255117,7.29434594202638,7.32278660640547,9.04144633821795,8.7346007555176,9.5187643311344,8.70137317600355,7.3876646361352,7.87319222901887,7.59444195093632,6.44902892763887,9.43660915956877,9.44596472821153,9.17745559005637,9.40583665111457
"1454193_at",9.34899035945143,9.07968176407995,9.16291375591748,9.04103658041008,8.25786169538676,8.19337333651556,8.7305009461305,9.04681299864872,7.93141746390596,9.12269221376297,8.18164127742352,8.14249644797258,8.87067751559631,8.87242062038968,8.50822215140715,8.69894240426164,9.25833176215924,9.03899044774179,8.96312720597785,8.1386127948838,7.72659252380478,8.07664028845431,8.58988868634711,8.06531223629704
"1420342_at",7.53229928408678,7.69659636551675,7.99248305300703,8.01726952903225,6.74953129798594,6.69957411209229,6.3365901066333,6.73931802418504,7.99570191245615,7.65335708580313,8.80258678535708,6.99152260011179,6.94762357156717,6.61711648314579,6.91102961010208,6.60950405545008,6.90744736321797,7.15246748404742,7.60902615971761,6.67238203247779,6.99227187504956,7.03730315753497,6.78539604962835,6.50421452432225
"1430622_at",5.69863696279871,5.97742642142888,5.38103047535799,6.12242921293878,6.80821227922584,7.00533369836949,6.38986743390782,6.67103531544032,5.57162689946974,5.45694767999701,5.84911891468392,6.25485530065009,7.36216103722608,6.56944463424101,7.48722628114528,6.48214070239442,5.66448978313478,6.02001591722484,5.8513979166084,5.70233716481912,7.42576061008698,7.62303663351348,7.1036082291035,6.52255382019497
"1455014_at",5.28418112465388,5.9396955884222,5.8633193309588,5.71036501916755,6.32765172144974,6.61628991655324,6.35835977187618,6.42837268243442,5.68385437664312,5.78431564010754,5.50642430575733,5.57075793798837,6.70977210116512,6.53959409939421,6.66974110115097,6.43116182073773,5.50551728293513,5.76947443122734,5.59020533655608,6.04450026204046,6.6666982150724,6.70391365455993,6.17237575442021,6.07979030224187
"1417707_at",7.53846148273691,7.66723956121182,7.31668701759067,7.46720420273062,8.37576665749457,8.47276444649829,8.25379553279049,8.51257875210102,7.20533366604163,7.67731412362662,8.11220315412657,7.06616880352133,8.58471919964018,8.4682329554161,8.48983193738466,8.08456830976855,7.4901123968108,7.75210671203081,7.69436583930032,7.54059055590646,8.6617602022625,8.83720616340676,8.3149878808249,8.54442998168443
"1438676_at",8.04158655603058,8.0754613163344,8.08911270698353,8.45366227328762,6.89178005308883,6.28169434045309,6.12682764827854,6.38284822314925,8.18283947330687,7.71696953089339,8.03508371270405,6.21144767574961,6.15023788322332,6.43860804848935,6.21849519542923,6.53713594631,6.37434195876747,7.78020055801304,7.05907600644151,5.67888904879875,6.5756924215152,6.3435556383695,6.47974387450985,7.90724790711508
"1416414_at",6.78153620282039,7.39789715225091,7.63329355992609,6.68729171133825,5.99811779897288,6.18907413279175,6.14122491634129,6.08611206974715,6.39163769189994,7.19817312672246,7.19991164844071,7.62199125564993,5.87789291039626,6.10580348121485,5.97985631226396,5.88117158168831,6.74154709716705,7.3418111074727,6.82354717794955,6.88503285583639,6.08047813767454,6.43745988284066,6.16611384274582,6.40219987816049
"1418201_at",6.36102129367783,6.40444533102819,6.39327446020449,6.68588674279798,7.5170163449462,7.7039413028136,7.6063523631976,7.54224836556878,6.95430869439804,6.38377957117928,6.72595120887556,6.56513330983119,7.56290706351794,7.5275355272828,7.83579185696033,7.4573868578336,6.65424373177687,6.43227225559828,6.52161194488912,6.98956879969718,7.69625917566562,7.95413059207309,7.39893663937325,7.32607670584057
"1434333_a_at",5.80533703099652,6.20188711995278,6.55210670757769,6.1258113190975,8.03457373422916,8.06766235043079,7.40967388263482,7.88518507138972,5.88669527870236,5.91319865256229,6.79235504146887,5.71057862129051,7.82499789160818,7.80977281179779,8.10832738241671,7.41120860789273,5.90608405270442,5.91908809476322,5.95577441032883,6.58170207714725,8.16453623322349,8.03047789383099,7.73117972415039,7.88722505376963
"1433466_at",8.58889467798305,9.19291101453069,9.01240141213682,9.05442401895293,9.64889286951079,9.99344169152833,9.53386184710847,9.77097464076638,8.48127822936403,8.91720090205827,9.9055761351123,8.99512142981351,9.98580849334494,9.87341318960695,10.1259986314155,9.4994888826993,9.02411238485012,9.0665396797116,9.1154588636413,8.82719407307016,10.1818343790261,9.9907550322621,9.43627928301855,9.60603535608312
"1423975_s_at",7.70939215195142,7.28677735196391,7.47850541607174,7.58085167482444,8.37268463235307,8.44261043409037,8.07884781502539,8.34897131679665,7.73704982295365,7.26640973806785,7.74785038319745,7.08816856342293,8.49752213450199,8.34112148904414,8.5784728261369,8.35004647926815,7.47090866842258,7.51599908024517,7.41955021901305,7.75278361634714,8.78953136992982,8.75470975140052,8.44915165186568,8.3386965706884
"1460403_at",5.45065698831699,5.41778961680968,5.49477533016594,5.79263725052133,7.14789017020524,7.25370005465848,6.60709081946306,6.96275242498801,6.06007650958844,5.29063761204974,6.03374495081891,5.16310912199117,6.62919344047943,6.7520056479266,6.80757975332029,6.65393260760792,5.28366717460133,5.64939589847235,5.22108324881595,5.71873911670798,7.34989313858805,7.03966752528898,6.53674330764343,6.92857606552682
"1423806_at",6.239882669829,6.26863679114417,6.19409902178122,6.17598338349823,7.11178251408288,7.21207489161064,7.04281777348733,7.18956782355075,6.21509089629242,6.07373905512758,6.54424564920567,6.0925536908593,7.2819287923331,6.89890493991325,7.37450816567264,6.97130078101155,6.20637686607071,6.38180878648383,6.28791119706914,6.25326096006336,7.57238995531117,7.56245266074786,7.07465712622182,7.22078841567764
"1430075_at",5.60257824721725,5.81118761588975,6.16097152534975,5.89877776359899,6.85905037369701,6.74554993612455,6.5570414239612,7.02544140909237,6.46746468477845,5.48472356205473,5.7819504283106,5.60302940163474,6.93254947449673,6.87201623926938,6.70015115123136,6.11802884647394,5.62216655300154,5.69917030161411,6.04710734589786,6.03261049637721,7.16775956569292,6.9508589269676,6.82405593097548,6.72081094863624
"1418553_at",7.84484512993907,8.16883521103193,8.06292404761448,8.17823610671618,9.73200668388922,9.84816762424484,9.51633324700946,9.75881432370991,7.97839818857851,7.72054665656552,8.3358843577308,7.67014088342803,9.77454980321058,9.76157452179148,9.89483857848666,9.587617137754,8.0722325678864,8.04097086883265,8.1104103634069,8.66947822823009,10.1204147630726,10.0184497194371,9.58550747306001,9.51062167681275
"1436501_at",7.28133796943339,7.62418780003672,8.0339061310013,7.64125226792545,5.61481671655747,6.19605405313084,6.33874447526986,6.3357105512627,5.66970187860774,8.03736541412624,9.01411786898279,6.8339853143214,6.03496881149661,6.13509908690234,5.94518816236293,5.67504130559631,8.11392849914671,7.4049195520407,7.70180754172037,7.21865135643621,6.13764808176817,6.67415165683533,5.07624990735554,6.45807696112849
"1417071_s_at",6.67728360760675,7.14997819042156,7.17489732008719,7.37871945051073,6.19245335985379,6.53054192232986,6.15897518300917,6.45938997013089,5.27384124531921,7.40579400209196,7.2442303192178,6.29785148859303,6.47497062352991,6.35102429121107,6.62520170417317,6.95406290443518,6.54612854789066,7.26835992979146,6.68651353462704,5.82175458890121,6.76432839445328,7.31175492880214,6.44433702346973,7.77754764847638
"1416065_a_at",7.23362665859952,7.55076090769558,7.17972132721886,7.51047085239836,9.01460374163129,8.98225105890877,8.41231165924589,8.92121635117973,7.69675003286581,6.98849471725599,7.15516124976867,6.70794430767409,9.04090684703485,8.97105348859181,9.03339920868309,8.58500204670916,7.32579487261178,7.3007527010283,7.24633030696516,7.611566171667,9.02662267705767,9.13950178332066,8.74299522800079,8.89225540207949
"1416210_at",7.95936634812742,8.07555425121889,7.73623077014536,7.95677788618833,8.94982883567046,9.03163236945769,8.74487219346173,8.8639642335571,8.32333887242253,7.82260535847221,8.02278595539302,7.89809696260789,8.91477941039983,8.84948382228901,9.05527012802278,8.87772803092324,7.89909242931068,8.19077859183739,8.03989106071623,8.05204700958775,9.25529068764143,9.14646117276058,8.91075699142254,8.87617841495026
"1458206_at",6.94824925024219,6.49778308938774,6.90840136805381,6.87413976400524,7.56738933795142,7.75572701549383,7.34916896963465,7.29283233539033,6.69481536095383,6.8648644034502,6.39810422001691,6.54893706212192,7.99099494541102,7.51800311795013,7.9700485714108,7.22264615259807,6.73721360274766,6.473369510832,6.66141191176649,6.95721354624361,7.76377478806913,7.58787894119708,7.31351433228425,7.18805407247084
"1433282_at",5.79109139562162,6.21781489246944,5.88036367778011,4.76522297889926,5.72252362308068,5.53901015291925,3.78350201146982,5.11603822278255,4.9883988065323,6.14627122833797,5.96737492417125,5.60374677669374,4.42325817581129,5.28169946239604,4.81181711623541,5.43873864395757,6.09696344094448,5.50809319789369,4.7746520872867,6.18647237865953,5.52620098404624,5.32731804541761,4.83957756533506,4.78429698861174
"1441589_at",4.88959424408076,4.96456401216748,4.25372018301494,4.88248235111838,6.45663354807049,6.23875698844909,5.774230080342,6.07669078483474,4.78646659444488,4.84616458501766,4.95875646797349,5.15368307712745,6.6456400927337,6.12115773361982,6.19178301133075,5.29234164570836,4.97822782125996,4.42751925809395,4.62487980184491,5.09723843617288,6.35283420098953,6.37690180493678,5.86088665931393,5.6489452117697
"1430479_at",5.62574322602067,5.86233799293301,5.7607489142724,5.84608725513348,6.6091895153085,6.60384329552693,6.27442241845297,6.48865481462376,5.81213822130779,5.85625360474238,5.71964045677526,5.82829241405369,7.29461652543956,6.4957909665234,7.18365767805672,6.34552004388945,5.83664114268385,6.09558156566754,6.00854664858431,5.96056166723614,7.00798756138722,7.07690461532953,6.96133295427822,6.41803328365257
"1423725_at",6.24030293986287,6.01525737459485,7.06253341014944,5.23140446650877,5.12975773508048,4.84653092504273,4.67825674886199,4.58542629207065,5.18817765877376,5.12153382542075,4.7708328471466,7.68372125383187,5.0947540371458,5.08418523962791,4.76456045389647,5.21796138238569,4.71833649700746,6.27530798165235,5.82593050526375,4.84400556145166,6.04454517552481,5.25360298308251,5.82945482774559,5.89716894232926
"1442122_at",5.93965052574949,6.27863259962814,5.97169813434815,6.18348795198096,7.32770463356501,6.9565533080997,6.88265333254345,6.93514847704653,6.2289130341081,6.28133832662061,5.98137028935498,5.82439240152283,6.9759084518894,6.88652529934788,6.93844769317699,6.63875818434842,6.38488249094175,6.0950812999314,6.10594567646882,6.17390196891534,7.0074514406976,7.03292525572175,6.86622188214605,6.57160817812196
"1426700_a_at",6.6336113252997,6.63942651689237,6.63554963836015,6.6814813704291,7.48490333869345,7.64235785850039,7.49756335906008,7.4563603981247,7.37133505382079,6.62882832292436,7.07366909774886,6.63423763159752,7.74074181433449,7.76139756925698,7.91399551412339,7.25217772969597,6.62166954942111,6.67609704165049,6.97245292191495,7.00586563388055,8.02098398420917,7.94040894005882,7.40266302110521,7.40262616017945
"1418239_at",5.14063206431998,3.74931410734048,8.85458817795557,8.10010914980844,3.8408087383617,3.81953267285632,3.86559698759103,3.78501057948035,3.79207216133247,4.89260726353606,3.82015525131847,7.33034810709873,4.00246509312935,3.92745913005009,4.39375912039043,5.67349276197837,5.31327596303531,4.31499377371638,4.1866197349934,3.59705892888834,5.17127955887449,6.39799605731346,3.95079450941277,7.28572480463678
"1420831_at",8.53940400319988,8.48571917180902,8.54727035471825,8.34674324055234,7.84555338549436,7.66938518096153,7.79170630535769,7.50844386490676,8.33932582346074,8.30624865584838,8.78217862520517,9.07701973411062,7.64997122262973,7.85003682286256,7.38839577519649,7.94576215457911,8.52365503352812,8.23972311649273,8.49462383247355,8.55054865877837,7.49552829058036,7.59898839085536,7.5299726434511,7.84871589489742
"1451190_a_at",7.58609053976737,8.27281097870551,7.73903646740894,8.40903994252566,9.95726533507079,10.0480108276934,9.4138852759234,9.89642996068337,7.47838515261798,7.11981329358465,7.77634302016251,7.98021007818101,10.1068165365724,9.84998993168995,10.4201775761158,9.70523774672819,7.57423499223738,8.3655179414968,8.22161691841019,7.56057898380731,10.4852416633648,10.3637577588844,9.9894083512491,9.86197965158892
"1428750_at",7.74201067338309,8.17023860344076,7.83734376328963,8.15192252433624,6.6091895153085,6.69279457780665,6.62084143540739,6.51458516678984,7.93416719994175,8.12181798918563,8.74023779791345,8.04707783960068,6.57756474957298,6.62146601208993,6.51864376192455,6.43532635877483,7.80100490196981,8.21525029421185,8.24989960291263,7.1269111838111,6.55460006659535,6.45080468945068,6.71711516057119,6.57774487593832
"1426810_at",7.54152899446843,7.72132896488743,7.52698976794296,7.8498148868731,8.56130463880013,8.8219446019804,8.30615869000005,8.51483022933894,8.36300217204598,7.56101289168355,7.67013345519144,7.66639395621096,8.68546184117488,8.58098078880581,8.62037525058561,8.33140700503886,7.60203615656637,7.58965660150478,7.66905383476234,7.93583750583203,8.72285846377669,8.71490671023786,8.37507074833135,8.34537152675161
"1455643_s_at",6.50449964673507,6.86216378982465,6.83933803661878,6.8734194711979,7.53742061884146,7.61022793959553,7.28042661721797,7.57180781198638,7.73777241691676,6.40502687162761,6.52861073811576,6.9736371133231,7.45215557626736,7.51999188974172,7.7906959695773,7.35118378666055,6.38443731445486,6.96330444226964,6.57049931308498,6.48400416120493,7.97186192735336,7.93897674895819,7.29126107864502,7.48187066899549
"1437956_at",7.13203480532883,7.36799864650914,7.28024531477932,7.17710681227151,6.19922402885857,6.57958776070639,6.34185644893582,6.35891119648344,7.15640279762557,7.68340930076347,8.52152392388709,6.9805880664664,6.64259519726718,6.4392745805072,6.25996709813046,6.01972272593292,7.33529692492393,7.39167339498283,7.41634000197609,6.99182471002595,6.6134653269233,6.77940916514751,6.04734056891655,6.72830400720327
"1448104_at",4.6902524260462,5.17639882475086,7.09825171711295,6.6940587909323,6.17978736916521,6.2542704194329,5.7569544381104,6.03844100314363,6.07148212688347,5.02859492578056,4.6751786459357,6.03124394789088,6.28728446072245,6.53118251513818,6.57413854774598,6.68408431041911,5.28873352342921,5.09492215930172,4.76125990855721,5.77044683321874,7.15308133136642,7.37847080136782,6.10311756742646,8.01959477756004
"1453864_at",6.40938262834318,6.32752481668947,6.23100157981916,6.16186019457238,7.15335386791729,7.28422129745601,7.23362665859952,7.40291458593479,6.68695159345855,6.15061764708107,6.70302436431167,6.12846155666822,7.23858977482606,7.37664251025714,7.59876004479673,7.25344578044401,6.18298498275272,6.31749741749894,6.559576407289,6.52226607482024,7.88161875126942,7.31936516567204,7.54536984757636,7.12971982983019
"1418772_at",6.59224758561749,7.01866773797607,6.65134194082149,6.47025912472399,7.77195832355887,8.22466451295748,7.50350029344609,7.94675255787269,7.1133382635242,6.40151118179555,6.48294562263308,5.8933449310467,8.02457865288315,8.13597986491776,8.07646481115689,7.67797364251723,6.30663154473088,6.71704819485761,6.58000529957835,6.55587847502515,8.10536806919803,8.2693838135648,7.70164213714368,7.88799506064867
"1423746_at",7.80955518334042,7.88345913971679,7.86359769873367,7.93802850267492,8.81299904455716,9.05957805753159,8.59567319598239,8.74144390539445,7.36936373075161,7.63660912206225,7.81586716280586,7.85799673667574,9.08344557461921,8.77166557413704,9.27391413230233,8.53774980735791,7.50988162277126,8.13888792227886,7.93369080363861,7.293937064718,9.50493743483561,9.33326760048659,8.80418442886513,8.87346396545534
"1424824_at",6.48609592322775,6.52540526243474,6.08572119520073,6.38394655533852,8.10055210820718,8.10895062207379,7.30359977577792,7.85719240089014,7.18040344973915,5.93099651773507,6.58497346554544,5.21069899985338,7.95960030174267,7.84392118542895,7.95639513432113,7.84565848549721,6.17693924825524,6.45424821230311,6.29837842155299,6.49171886741239,8.12687748570101,8.07790368452675,7.65890384604439,8.10054489637658
"1454900_s_at",8.86606789835259,9.24197741572557,8.8095735665342,9.11222418119707,9.82122976469184,9.95433500965347,9.45252655868445,9.76543179412271,8.53146952041689,8.96575989609537,9.33626804159218,8.34605042637146,9.67977409476879,9.59618464863963,9.8516714943166,9.34353854361894,8.81069094439471,9.01063015324492,8.8758290890771,8.78484797964727,10.0430245726384,10.0238419771605,9.60607052162513,9.79041673189744
"1427064_a_at",6.59797264365529,6.94533983874497,6.47722743362755,6.74123096242682,7.68767238094517,7.57080996444336,7.28944929253685,7.55107295151209,6.64893508786383,6.80490312594971,6.65778697596163,6.82018826132904,7.51409680444808,7.29462744167505,7.6147941840059,7.28716138481528,6.90471550726694,6.56260433583271,6.74439809606208,6.96705025595138,7.63195252205371,7.76843108864351,7.31223065085264,7.6314601432325
"1434601_at",4.28719815590407,4.40713553377087,4.62375251381193,4.57268354548543,5.17314638185436,5.14809855721213,4.87564187476966,5.2055502099566,5.02995779569868,4.33584024784775,4.30796561185019,4.5040739607214,5.08234789249676,5.31075480699815,5.2388564928536,5.0512306646173,4.37496817602331,4.57309174419531,4.1339583371444,4.78740865312925,5.13218483982051,5.26767808599067,4.91371297623101,5.25519413651278
"1426459_s_at",7.6632667725899,7.65523776583026,7.58151993593826,7.74710876230893,8.78796314824049,9.1463043199078,8.65596144930334,8.90840716936313,8.2254118103126,7.69079939167808,7.98833407050718,7.61236131087627,8.96281068438839,8.77668868437902,9.23731130444118,8.77235782880079,7.67354247130489,7.871595257278,7.94592199751977,8.02837057829581,9.33379402820307,9.20377404426971,8.7697096085994,8.78393538123747
"1451199_at",5.22314990180451,5.51318154951975,5.39293826237981,5.6637333551517,6.67317567345369,6.70346248085022,6.11692292304883,6.7120230720157,6.01354887397796,4.90178418133012,5.39850857431394,5.41596876084675,6.94213231946487,6.67319713546378,6.79058910677911,6.25552395632256,5.16686921370923,5.26340981804836,5.46912894226325,5.11760354847369,6.98962371153078,7.05208955781102,6.16034806791332,6.57946968353313
"1442266_at",5.02674007244405,5.27539541961888,5.02696386578475,4.80360118535381,5.33601453027311,5.46372714883294,5.1945386820571,5.04090127456993,4.50753065385197,4.147925786678,4.57401071643184,4.25619417175905,5.25347379644658,5.15184504499153,5.71391360444061,5.1219980959849,4.49293770686446,4.8087217973635,4.66323805564906,4.4608692284957,5.51640002506253,5.70449525212621,5.43431745343197,5.50114168452689
