"","GSM944836_inf_lin","GSM944850_inf_lin","GSM944857_inf_lin","GSM944864_inf_lin","GSM944854_uni_lin","GSM944847_uni_lin","GSM944840_uni_lin","GSM944861_uni_lin","GSM944835_inf_unt","GSM944849_inf_unt","GSM944863_inf_unt","GSM944856_inf_unt","GSM944845_uni_unt","GSM944852_uni_unt","GSM944859_uni_unt","GSM944838_uni_unt","GSM944865_inf_van","GSM944837_inf_van","GSM944851_inf_van","GSM944858_inf_van","GSM944841_uni_van","GSM944855_uni_van","GSM944862_uni_van","GSM944848_uni_van"
"Hivep2",6.26311430258476,6.27744355200513,6.19809896472366,6.44084983761585,7.49403636889342,7.72151903977853,7.11933211637057,7.34426298560034,6.64022112313038,6.06314995166014,6.10371637941307,5.96132360022101,7.56488997363678,7.42799975810123,7.67827112967263,7.09880093696867,6.1657196342233,6.12478796596431,6.15044465651856,6.033195086736,7.56937939485773,7.67477341911968,7.2949247147454,7.51900406753682
"Hmgn1",7.47085575823477,7.2304535700388,7.79076934460321,7.88691453154879,8.98257759886121,9.01262660351059,8.70771460430921,9.31570629929859,8.07132434761203,7.02042966224153,7.08672549040984,8.15869166629295,8.9999058508758,8.79742806573587,9.38797399308775,9.00606733907378,7.43645561367438,8.00587448763926,7.31399182013696,7.83073084875882,9.43808968758461,9.52123190228951,9.2074494620054,9.0030514004433
"Hnrnpa1",7.50344850117235,7.60056214786506,7.72323587338841,7.81882181466922,8.66425538527445,8.72135347792789,8.38167098451324,8.77382090975765,8.6981434425062,7.5158439665401,7.76485619761666,7.53061254145378,8.79620574541606,8.66083628180854,9.15524133813733,8.5534589046856,7.59391927540557,7.75687605545839,7.63006749107512,8.09147036387019,9.12662982184268,9.08669106263975,8.86011010257448,8.41481176047746
"Hp",11.3881317498674,11.5672316070768,13.2138462092532,12.7919176353525,9.73312448039819,9.7449087564575,9.76265588503669,9.59995572239104,12.1201040848237,12.3103411068813,13.3354116171154,12.8959892143927,9.47564245306179,9.82371668667318,9.52006467416034,9.5977023785809,12.4041374255532,11.6921808657985,12.0093251167406,12.1341390666392,10.3413071772007,11.1774731479774,9.33420851995205,10.8779351108226
"Hpx",9.90188687079604,5.27011142833201,13.515214821574,13.1703340554327,4.50115623912418,4.55673529447384,5.29424398568346,5.1859528972209,5.11610628675247,10.4084410915127,4.9406751793165,13.436688679752,5.55045840715843,5.24818765553601,7.03615155186574,10.0174794900754,10.8966332038835,8.3324128386365,7.41248944762274,5.23925836674858,9.09519804377966,11.1489403593244,5.28942201204004,11.2936875933969
"Hspa1b",6.84407044221302,7.16003129371592,7.67464311817802,7.38062912291433,5.48110880178607,5.13413092563306,5.42758377545267,4.96582580980122,5.15476881494119,7.16381041069848,6.99403472811542,6.21126384652628,5.38563197984184,5.15476881494119,5.33556193953248,4.89310113762439,7.69637761838945,6.21517897875374,7.73059369639239,6.68565457825701,4.75713620820169,5.48357186550993,5.04774903204558,5.06793033524348
"Icam1",8.07649412372376,8.60725049050847,8.09411870642375,8.66546513659496,7.43299267902977,7.64741647062589,7.20985023457624,7.29367625671003,8.61200583857498,8.65349988251165,9.2315654427397,8.05143950896554,7.30852932085337,7.29258755670432,7.44212268725664,7.02422430989084,7.94457979047671,8.50150013632615,8.40170561242022,7.4828138310372,7.52628088564099,7.70807377185563,7.19055472815782,7.83458932943431
"Icam2",7.13612063294282,8.9863379946125,9.11905781684335,7.33962049308524,8.71016320070641,8.9210712847723,8.48737662604669,8.65945895586408,6.18940988703273,7.07320339503517,7.19060559941535,8.275944316517,9.13020249330021,8.64545648757632,8.96317612948899,8.41239650836912,7.15286724932709,8.84264813772583,7.29357178236454,7.13834556217615,9.40531583466859,9.08243785737249,8.85496278692146,9.1775251698091
"Id1",6.71147822188415,7.47291614006377,7.95080312422227,6.94438814646057,5.7787033474819,5.99786419598474,6.13531358288974,5.60073687537398,8.45009859037944,7.54842313751994,9.02097882205902,8.43202288921083,5.84061338847918,6.09496845770068,6.16501874068037,5.74144562383149,7.55518259933281,7.46322500231727,7.61016943808135,7.868953633497,5.64556260179572,6.47135358637271,6.06211888433771,5.92840388536592
"Id2",10.2173758121892,10.4095730686208,10.0287922019441,10.3100352091006,10.4090348829334,9.66949881541935,9.57798086484436,9.36996674495597,11.399244138941,10.8250214412733,10.8722552806411,10.5158212417701,9.50384041048181,9.3533187000584,9.2281690191723,9.20307824297529,10.6399557142425,10.5478198273837,10.2929934244352,10.5780739396544,9.75263871075992,9.89619028485439,9.27570025355516,10.4947234241475
"Id3",6.43656298603739,6.08130505236765,6.3837175929414,6.02987298593087,7.92375571484803,8.2655396518099,7.67030191197274,7.87066430500702,5.59548019928574,6.34830088209363,6.28001378825154,6.42485671184465,7.80610936527237,7.48782012214488,8.07570587147872,8.00393049676688,6.47506983411505,6.30857864603756,6.08485175029764,5.55621426126772,8.59352058718401,8.26639350696385,8.02773896855354,7.94921029385134
"Ier3",7.12720657769727,7.61533860805675,8.43069543651815,8.18478083544847,5.6416156937329,5.71434082379015,5.55146934920141,5.97937516013069,9.55427480767187,8.47799607429441,9.49227668136843,9.64559277404227,5.67849666766371,6.16827944192131,5.60839794027473,5.46509879085086,8.20400739537663,7.86057423935895,8.25961379665563,8.75973808475661,5.98883422934315,6.22402185586598,6.01872853853674,6.1170091607899
"Irgm1",9.97550853495427,10.3730401401182,9.98436404337523,10.2579823344095,8.58996590868724,8.33211585316741,7.90434679467234,8.51811922275086,9.70221837655519,10.0150794875445,10.8118085937821,8.79698791921908,7.91630652897358,8.15260408432009,8.14636980832747,8.0174938114163,9.11593785738471,10.0052592721008,9.9767542512298,8.33048341629591,8.18094107011131,8.25150959044393,8.24990698938412,9.02978100397687
"Cxcl10",7.75263829360297,8.36076185684838,8.01948744668676,8.912529008978,5.28450259242871,5.00577329708017,5.195552123561,5.31746853966208,7.66576086057713,7.81192268586047,10.0172327109446,5.84859602469587,4.99186504128982,4.9556792302385,4.63665231678931,4.84970395296809,6.15188905389012,7.50660891612693,6.74091490455594,5.16404199225408,5.19303093029963,5.03235062822148,5.14514857659984,5.89562321689255
"Ifi204",5.78116294330083,5.7819439432087,5.73268281978877,5.62324371229301,4.1728753125412,3.96901905563736,4.06176156574546,4.34162536724538,5.11412215333915,5.37794706419175,5.77624997659874,4.94360093572697,3.87191128941255,4.59478207446697,4.33652396957163,3.70305440078417,4.84324026862577,6.03121706003362,5.16912976465528,4.37822874888764,3.80573255487689,4.43948104325618,3.97529169525277,4.32413737282818
"Ifi47",11.0861854730173,11.2575460473927,10.8985779041146,11.3817652587648,10.1210350505087,9.90829170621763,9.60488962752926,9.84478031207128,10.7406933878973,10.9037072800588,12.3344856382782,9.70027683711306,9.73750503503092,9.76288473356787,9.5241510020806,9.68233284683228,9.95063765917935,10.9615059022581,10.8140122063579,9.22774032930035,9.86634262517094,9.87637435137118,9.59092007358895,10.3497576781667
"Ifit1",10.899957105846,10.8850295663103,11.1941923485646,10.6170053642997,8.74460115060456,8.25809130970885,8.61057220510403,8.69506525593915,8.94077061946852,10.6451160286253,11.1589604192587,9.33910294543807,8.23179728280562,8.11005204204371,8.18467236806719,8.23073702824909,10.3212574593759,10.4316230873929,10.0436615834944,9.24980012148767,7.96763597357896,8.41047899419604,8.73857003726327,8.83840887451911
"Ifit2",10.02888363256,10.3546404712259,9.78860009482913,10.1496338547088,8.88302729405548,8.75874724921695,8.59518394974436,8.64938573579163,8.72017880359016,9.66663010653925,10.3036938442128,9.97283953500824,8.27260546064641,8.53600838118763,8.44768490302401,8.47049237671859,9.02609329575602,9.39582793769218,9.25017013695386,9.20253686375763,8.53996622981652,8.61372866714009,8.29768388794647,8.98274564419429
"Ifit3",8.96691273984354,9.01779590420486,8.94618622807281,9.38567398755008,7.13173158073848,6.43269754363872,6.36445121578189,6.42261980087718,6.90634656008824,8.57854380062788,9.63676617101492,7.15161423660938,6.26812058075629,6.41421478947643,6.31586827139764,6.53612654110576,6.98874740239795,8.36500251009635,8.11924854564542,6.71691813688675,6.30303509684542,6.33338062814196,6.36268815510664,6.74606031015077
"Ifnar2",10.8685875454775,11.0118264761647,10.8810412449745,10.7184769852726,9.69426592355608,9.81638015717008,9.83697196749354,10.0971552235434,10.2997812364715,10.9081533404641,10.3226105751262,10.2629814770223,9.84927231569387,9.71086934779241,10.0719190621024,9.76673513902851,10.8958494912975,10.8904073447899,10.8779997818833,10.6705462534464,9.6678440610077,9.83132513118286,9.85265549177499,9.65184082789255
"Cd79b",8.27360475775906,9.25669121553136,8.66940864077225,9.11144183381423,10.930011016258,11.5634381811495,10.8106346280654,11.1232101112034,7.5369672813684,8.03537261756435,8.65145987721407,9.02918704046765,11.3357512968905,10.9290381499366,11.7814752107176,10.8936670975754,8.36960052320469,9.19178073950458,8.99437611445064,8.2194437573092,12.0611406381186,11.790000840173,11.4979119745137,11.246939352291
"Igfbp4",8.27739842695304,8.37119731244993,8.94678036303564,8.54947142164124,10.0357502556547,10.2627010513066,9.9692648826531,10.166355273133,10.0417174096054,7.56188250460174,7.92428155693646,8.98008214010521,10.001756465722,10.3693870374104,10.4538487303093,10.3298832977428,7.96663914772103,8.32823557829785,8.0841949139119,9.84902907980162,10.3495444974708,10.6380205739869,9.63784777237292,10.3524394883722
"Igfbp6",7.25233776362899,7.2919763306016,6.97483107324624,7.34677480208124,5.03610921731899,5.51947595562721,5.33522087171572,5.46674808193798,7.39095331144606,7.13940384481613,8.80359116313322,7.34681249408089,4.95035790435464,5.06584482391413,4.51975023310598,4.95942191767858,7.53064770508028,7.28829552499375,7.70780961670905,7.94560576793691,5.20641591157022,5.30198016175914,4.85832187983382,5.29025482609835
"Ighm",10.3490613962055,10.190675489899,9.9315256785315,9.85922326079205,11.4147112382397,11.7956556584797,11.31230432327,11.3393501237889,9.90256939199961,9.31197607111363,9.44880611772965,10.4247993823198,11.7312098003692,11.2404165674188,11.8248251483945,11.3241196633242,9.87686828310274,10.176849317839,9.9611665044809,9.27556307051088,12.1612308793437,12.1106827796285,11.416865224149,11.57513957742
"Il18bp",8.38819806725176,8.95682247858851,9.01331379451178,9.25874414058077,5.97005574167485,5.99924108737389,5.98172559301737,6.20949351664318,7.11522122822238,9.15449415137156,10.3462300966374,7.69610889412967,5.74720696577497,5.88720003871143,5.95737864641109,5.89331146372365,7.60517621776664,8.77972574308362,8.25341855691495,6.90706751693415,5.84904829721965,5.68214539228364,6.24679717139646,6.75872687300196
"Iglv1",8.4412917891557,8.77454753594571,7.41335839664934,7.2150244968561,9.00919017964636,9.02552627236638,9.40214338687698,8.75130019234093,7.6559446610498,9.00650030754973,6.85909393504858,7.51898665802464,8.96175319108104,8.400797533516,9.42626628198245,8.47095346499491,8.47558812432916,7.71674406872983,7.68324675187011,7.9147566283653,10.0544238627688,9.58513939740176,10.1795434498935,9.13397047006638
"Cd74",10.8983040678005,11.2084173706877,10.6345120586487,11.1645181439541,12.3303543759182,12.8126203690525,12.2371765181128,12.5224302174958,10.9560702083226,10.3838819606251,10.9801755728779,10.7999149473688,12.7696583093414,12.3733579173875,12.9868677124787,12.4384460828435,10.7625746403173,11.5101032196206,10.8874433209937,10.1933739863947,13.1874177533777,12.9186555049065,12.8246870683243,12.6348002890594
"Ikbkb",8.59019186698068,8.72594609961437,8.42591471505242,8.62778931114058,9.81313073339181,10.0239637349964,9.64386273055381,9.75957017214314,8.60197901969167,8.61660888137514,8.83438038791516,8.47708658583477,10.0198552224643,9.83015978169817,10.1451904229904,9.58446143872435,8.65538352413565,8.72570706507622,8.77064121880687,8.6801918765585,10.3818248414889,10.3009322127837,9.72863039035738,9.72323849755063
"Il12a",5.24934874730846,5.88954176417234,5.59329963339262,5.96255194240135,6.46459941949167,7.03370408026143,6.42554188586008,6.74622634337127,6.3109731783973,5.16539635037377,5.99024010573439,5.96763844206312,6.80104299162917,6.42105973821275,7.00878918477014,6.36657763018341,5.41241385172582,5.85564393223877,5.66858098444321,5.60334353128933,7.20892825724301,7.1038308917099,6.88781302963935,6.97245093803973
"Il13ra1",7.32055273547732,7.22289455684327,7.58414766425966,7.5725852702684,5.14699388528266,5.77464122885904,5.40284534684985,5.38791371958002,7.13141721899649,7.68147798966065,8.66863883693802,6.71624805717483,5.46206617662915,5.72438609369696,4.97315768813617,5.36489756003486,7.44555019159818,7.39984942841949,7.64567148886845,6.42802641372407,5.23421718046403,5.89700787053175,4.97615926379492,5.69693930339185
"Il15ra",6.94832423976156,7.33467971723848,7.33095399518827,7.45641362917026,6.03438313550987,5.92906812393614,6.17664608380092,6.29564988631171,7.80517594061613,7.5218597434383,8.05952114370113,7.21031701751802,6.06106430395489,6.25189441467271,6.03256674831484,6.27556829402574,6.93579900986925,7.15376105690646,6.90570238690286,6.81868527387712,6.13090494395692,6.25504608486855,6.12138657349515,6.3640905613832
"Il16",8.81680437820163,8.79673843271126,8.78095938991667,8.80929143049187,9.83422435109635,10.1203818611783,9.81261731582294,9.85804569219848,8.84066213354077,9.00784178587807,9.73732432683687,8.48070583125264,9.96080580867782,9.77680872189387,10.0260519528487,9.83850898147152,9.10802937244208,9.04715405109668,9.05460604134976,9.2672479420068,10.4599335467622,10.2135272014892,9.72983413715236,9.96981751723133
"Il18",8.33564499865873,8.4613534051812,8.19478651184863,8.42023368696485,7.0975404012829,7.31175492880214,6.90447791658992,7.00922081648256,6.96987676558281,8.29512733539908,8.29395298596647,7.43460875245418,7.07593255784529,6.99729806312748,7.13970279627963,6.89144977835726,7.72195858979427,8.41280797520458,8.09758317816789,6.9851887040371,7.19065497296581,7.9341865834311,7.1551429714501,7.43243915193423
"Il18rap",7.15827894636414,7.10212727460074,6.98831511029736,7.32537728257423,6.45215575646409,6.53569535556799,6.36165514012883,6.58844475285462,8.33613818764115,7.27712236885264,8.0158101419404,7.2792124399388,6.48655244032507,6.50740116571013,6.23571091915855,6.6037124967547,7.28418296292169,7.29444798848741,7.37842338227614,7.37033049544822,6.35166915271248,6.73810210375907,6.47107116325886,6.67826628693953
"Il1r2",9.03042527766295,9.45664313569166,10.2872494668717,9.66591870255687,7.68374260522457,6.65041972069275,6.89274384284517,6.89025409363394,12.0736448597017,11.0825321469414,12.1786654409983,11.3066351020235,6.74553180023638,7.10839928910834,6.75441377783956,6.64403646636911,10.875328820282,9.57793960379963,10.2310497396534,11.9813638648811,6.69370109229854,7.11940085801077,6.29977774599695,7.0512022046338
"Il1rap",7.63728518483637,7.91389106282998,8.22589694298872,8.10547587086801,6.88966150332138,6.83448025720278,6.80890054188503,6.73572367995833,9.32290866265174,8.26665397209429,9.60049364306501,8.54339728290883,6.41774376803094,6.77441117518903,6.64866765394275,6.66712188537656,8.41673520980386,7.70448511260649,8.21584059473252,8.52078521434191,6.6483532295539,7.01817124560667,6.34354144754084,6.77559041082337
"Il1rn",8.33903076150113,8.88827647136343,9.17200208473592,9.51194115357502,7.0870284999637,7.13960924399844,6.99860020796353,7.2000071944103,9.55081189356362,9.13008149020214,10.4293921108508,11.1107739330064,7.23402601861869,7.56365408024311,6.942777709854,6.74373286721046,8.98474783123749,9.11429316817656,9.96129682734438,8.27187115057495,7.0711009106821,7.42082204765746,6.60698388318287,7.20643682877974
"Il2rg",8.98717902136088,10.4966285146792,9.99904441043642,10.3379169604349,10.8499572202356,11.0010009581701,10.4147205395809,10.8449072971514,9.15017627710435,10.4009972491913,10.48148525395,9.21829425549174,10.8002781420742,10.7992920923142,11.1521659281727,10.6809387283192,9.85240420494328,10.4450512433888,9.92917011678698,9.43761748817349,11.0261969699424,10.943966185523,10.6550502671869,10.8560392157422
"Il6st",5.9357136133015,6.00573582644511,6.62732663093614,6.3819268941637,6.87593687599056,7.1388286653678,6.93190057562886,6.91539017355746,7.36614422414724,5.67216707002661,6.09631388075007,7.10654670947069,6.81915128816182,7.18801187877306,7.11216704972546,6.95807777073987,6.00407944031958,5.95363770517135,5.98582307874185,6.10875811481153,7.24918360715722,7.29854315818921,6.87284450535525,6.81735035009435
"Il7r",8.8624055345343,8.92433547928236,8.81242942112847,8.87869289812555,11.6693414417693,11.311508469976,11.1829598621099,11.0425234321309,10.7691040853708,8.79813118612551,9.27391205602893,9.27288888546811,11.0668190050192,11.3438866706133,10.8464866973915,11.388720234471,9.14263052383802,9.03999463195923,9.14501389786155,10.9313437521088,11.7434035365519,11.4319586223269,11.0564417327451,11.0509039226029
"Ilf3",7.3412761102035,7.34649136947123,7.28109453732814,7.59423019814108,8.44205521186973,8.53576420929256,8.27634669032811,8.42093205039697,7.81844299707502,7.36195016137724,7.33186657293021,7.17349231040923,8.42806432049175,8.31101259955494,8.5165550227538,8.34803412264027,7.25301563554236,7.53763993667451,7.2476923585242,7.30311400516016,8.76788237935744,8.74721639064796,8.31705273920602,8.44187125627213
"Gimap1",7.07593255784529,7.08417254867821,6.67713109630641,7.06773445801042,8.39437482857368,8.45413089740912,8.18774075739,8.4815093432661,7.11422868651283,6.60523965097977,7.06969607162394,6.28559343367799,8.52007489315163,8.27295952921367,8.75530577991043,8.17765501108545,6.67716364205072,6.98144449926667,6.72499702409638,7.18334218252399,8.90195939796137,8.61897826047998,8.35581818958925,8.25809237568729
"Eif3e",10.3723413785836,10.5887078819206,10.0268684545195,10.4148621479948,11.3173204331819,11.6062358986004,11.25604698728,11.3792816448501,11.3196109377282,10.325746076122,10.4162485183318,10.3808451139394,11.332969350888,11.2484527228191,11.4490737713806,11.3235934403937,10.3867825889965,10.7834401918631,10.436885773999,10.5938001523612,11.837253208442,11.7906050885145,11.4223704821872,11.5203556092355
"Irf1",10.4189489905065,10.790109471682,10.3345349739782,10.8260376094958,9.43644342491198,9.53192296229631,9.32663357669235,9.55323798492621,10.3929445879847,10.47358683901,11.3628938180711,9.2617048929931,9.22635363451023,9.34561573979743,9.42580087995776,9.18494562898857,9.87847411213444,10.5215410742609,10.541460369092,9.10632069455566,9.68406840859667,9.50132361010542,9.37423421944084,10.1186873833033
"Irf4",6.3837175929414,6.67208927922778,6.66469496743939,6.36257007908977,7.65303868851428,8.08835043559264,7.63472377491443,7.59124066838906,6.05714063296829,6.12638861778987,6.10375864561871,6.50022560858591,8.27111134553687,7.77542843406324,8.21195233347436,7.46109050916022,6.2494743505509,6.49786680295713,6.76160986448432,6.35407627570084,8.25679633049529,8.24167807933533,7.60981996908184,7.76064070511469
"Acod1",9.37486821565814,9.60514314916513,9.44218609367255,10.319830220578,5.10413134706313,5.3056379200632,5.49767871675934,5.19926768372422,9.26800394167007,9.42664847885687,10.7584685386855,9.34343944737798,5.33882839761081,5.64321939415784,5.39156789693872,5.35243865716231,8.11502697123496,9.45016040421604,9.34278260976114,6.49238367036782,5.09808691873935,5.23475976757807,5.19329999589966,5.7634361111743
"Itgam",8.35941888987961,9.26940676428826,9.64904362807887,9.06063862160079,7.50823143113927,7.74259914565839,7.5546812455094,7.24101720597586,9.42855265361025,9.3693448611146,10.2694403985814,10.222346992765,7.82614237672128,7.80703249318162,7.27845622644573,6.94975596476002,9.39160034482825,9.375415401169,9.38143865672592,9.33074089948782,7.88825852913648,8.12634951776109,7.48680992552309,8.00957242080862
"Itgb2l",5.78066991300556,5.80832740643562,7.0197436599719,5.64566867282447,5.43083410155984,5.17810228901492,5.37107322187359,5.40249536089795,7.68572104522193,7.00948319858904,7.19541074585023,6.49719826661468,5.65386580809252,5.39371246451312,5.1723958977083,5.52101283078777,6.96290073900346,5.82918151994821,6.41983531206944,7.40851705414344,5.01114640617612,5.13705925148067,5.47958036582344,5.22394545786336
"Itih4",7.4693509441878,5.78269014481859,11.0450728397281,10.7405987217127,5.62559464560744,5.56524561616467,5.37850986941818,5.51165671763797,5.83938937354338,7.62067253692992,5.7289939897348,10.7718395991525,5.34602256657252,5.31664704985626,5.6158218505563,7.17898956063926,8.09603723188842,6.21407603377211,6.11087114435861,6.15818650344886,6.80307786336029,8.95056652947386,5.55641149339189,8.41611152669725
"Itk",7.24397425887257,6.9337128753793,6.63259571979683,7.04104742597882,9.01328896983087,8.89943472541528,8.65158896178334,8.69740453871262,9.11968405129185,6.80846382976859,6.99602964373298,6.45003567424944,8.68420650128698,8.84696062273893,8.55393017620496,8.67057411620323,6.85389408814625,7.01612371805209,6.91422784058314,8.10929638245815,8.85119020096149,8.85738434034478,8.21659397376068,8.62011015723146
"Itm2a",6.93124874412351,6.99284250127401,6.31818101225323,6.97174664428298,8.47904802422922,8.51697927617348,8.32699655206317,8.43468467697283,7.88333235363605,6.8310904417621,6.85125931105637,6.80688085901225,8.24008292891287,8.5544513789411,8.3415913850477,8.55493103080934,7.18170450446786,6.82374467383557,6.93357323590048,7.40580223818403,8.51719195019736,8.47333546076836,8.18485801351177,8.31911086590165
"Itpr1",6.76458942109686,7.3188692290442,6.99465568220525,7.1309551800911,7.82734733061937,8.16783991150087,7.70738746075045,7.71052448956912,6.47522300894342,6.71073239736818,6.88766306039833,6.87817388958547,8.06042191654445,7.62618464836515,8.21337318511797,7.61550363506176,6.66750392190344,7.26431018377664,6.74803831859246,6.46364165564422,7.91096320349318,8.31004799045721,7.8729978145207,7.89910952360107
"Itpr3",7.60931055739932,7.6171702500732,7.19049779198963,7.39523920834542,8.76942488707802,8.83754365563431,8.66826975171675,8.7235615934891,7.73330278100248,7.14339064646889,7.63331123002174,7.58528330431606,8.91897295901484,8.80667150860951,8.97015202824914,8.68489724718309,7.19398534705396,7.47159383838044,7.53528104113494,7.64909759258222,9.10924291844502,8.97426372906201,8.64250565816676,8.73791763130031
"Jun",6.13129671687177,6.70490348530301,6.09907722742547,6.71448533237795,5.35589909519672,5.40184117396713,5.05534896631946,4.97032715561501,7.22875121830666,6.66490891769133,7.17500323206117,7.10028305431307,5.26258491523487,5.45816247890076,5.19565655472751,4.95942191767858,6.36840848771206,6.70981253942591,6.62364503644853,6.10211626861632,5.3415151302671,5.6492580448471,5.57775920566089,5.66838026236893
"Kif21b",8.25540046795502,8.47641262834606,8.43764103105513,8.23621704020201,9.63231602074772,9.83111042893903,9.53542076976341,9.65351344122721,8.40808843380759,8.34793977784845,8.82742559241723,7.86353903874528,9.83994612233813,9.69181747502997,9.83382354230132,9.41630407951128,8.57554200114235,8.39991538150931,8.33799346429457,8.80655196876113,10.1962444040486,9.97950893413869,9.53128800179019,9.54626728733438
"Fabp5",7.30108022987406,7.29692288902239,8.02619089247756,8.19803928629732,6.69705884596158,6.45368197209464,6.70457717908743,6.58082403958416,9.43315657667571,7.49584315112957,8.32291145391272,9.50578437320486,6.49583845587695,6.4614915428891,6.55331792566629,6.2969317615812,7.74995856524836,7.56461539042792,7.67576110581437,7.924625516071,6.5430565884528,7.00094715274183,6.38284055141807,6.85042866105235
"Klf9",7.11752594503612,7.69768629595071,8.76059438496702,8.15831785735502,7.41060996921836,7.26176482855702,6.84546326985699,6.72793036835505,9.65040335370698,7.95953625992307,8.4248175762882,10.0582058659939,6.97178095942155,7.27638456489973,7.18644782160014,7.01477905946799,8.00716340227236,7.67047169037638,7.71080956783919,8.77639839362426,7.46754025888808,8.04128820422316,7.26366223304943,8.08499972963813
"Klra2",8.07480325588315,8.27126048271343,7.77286918591417,8.01407581869315,6.50727324678952,6.63926755430478,6.44018946595892,6.33604315127104,6.58710290480025,8.49165879275068,9.10215510145168,7.0487345360882,6.47253867525859,6.5394855598439,6.23847446729216,5.93186485607673,7.92529397081398,8.23762300523058,7.99494953522727,6.70115710175469,6.30142380015192,6.47198998946374,6.33266625340176,6.61778425194212
"Hivep3",4.67207189953834,5.56832836462172,4.83108922915379,5.40451503732658,6.5726674608409,6.79120765617041,6.10823374574781,6.24249020546147,4.84143941657883,4.78045634171777,5.10995702557474,4.99114910656326,6.51698097734614,6.20961427272757,6.53324186035273,6.22207241191858,4.38739764318629,5.35958025891771,4.684225552183,4.40304233649021,6.67360994026902,6.47358456164272,6.3923545772648,6.05722928626719
"Mafb",7.14271393926513,7.25974728885841,7.48678294049774,7.62927699669989,6.37270497670134,6.46183444772367,6.21162874387137,5.93528140726475,7.79138918274814,7.15080491346754,6.81559929190365,8.51505227415912,6.08689080654375,6.11621921397053,6.3170601819236,5.86914042430834,7.2805726531721,7.61924311487776,7.54764375460008,7.42214276892656,6.31048425774619,6.64551586279711,6.32062440934144,6.77467864293588
"Ktn1",4.64832735887437,5.17857452180605,4.67075961725289,5.18843418426289,5.73253544350645,5.73304730188092,5.69337127443724,5.99293174144215,5.58417053018647,4.64111010779552,4.76128151669104,4.45043319847351,5.77876987064186,5.56821181548386,6.24895826398225,5.70488487060966,4.70271240668876,4.97121481286181,5.0087684378653,4.99400031719484,6.20374541067368,6.13420987617074,5.83010125975648,6.19060996584142
"Aff3",7.61073091248335,7.68881667129124,7.34377735659596,7.54377144163533,8.97804813116554,9.19956062963995,8.80562258432515,8.99700658530455,7.18363566785226,7.32317767917902,7.37413565431483,7.3844698903127,9.46835023585373,9.0190135210034,9.39771969384477,9.05507263365029,7.50329211920491,7.59700922683803,7.60705699897706,7.69124127082779,9.57218819443296,9.44514439276821,9.06524248158139,8.98627469297133
"Lamp2",10.593906150506,11.0207056029008,11.0577639668292,11.075103785365,9.30905849478565,9.66605233940084,9.2823476823447,9.31263532341163,10.6696542095861,11.0676492240218,11.6219761514789,10.7624691584189,9.29775338119183,9.24555443734103,9.25427329410847,8.9713380366717,10.9556057046107,11.0580982119805,10.8947551706595,10.374959115814,9.50740122200862,9.96488336979389,9.16816796444405,9.90701691857393
"Lat",8.93147838599872,8.90926758134194,8.85913983556261,8.90043665344479,10.3274314571479,10.0624865617852,9.96529447056143,10.1204278412915,9.67080733650323,9.03311212540453,9.15401186684654,9.55121985255203,9.86813490392593,10.1443002646815,10.0608063262017,9.99841218225935,8.9519009872744,8.73810527479063,8.89666366095287,9.78222555549626,10.3624185517588,9.9760914190298,9.81064164948616,9.86513094798235
"Arhgef1",9.03856795500997,9.44107625793981,9.34466820833682,9.25435048712618,10.6094287669943,10.6876679213424,10.568603281521,10.6280022397753,9.86875659868103,9.26967468612021,9.85017505409331,9.23175437167782,10.8045651202335,10.6629533791955,10.927894101738,10.2787828352549,9.31679536405724,9.41725695330259,9.41477819523986,9.78142720848401,11.1183327807552,10.8809467831043,10.5480811581256,10.3689036131128
"Lbp",6.46626495294044,7.34639640348334,8.8139171027323,7.80829261385046,5.62021742604531,5.82959239685407,6.19266158753021,5.83658654108249,7.52356766674916,7.47201975388342,7.63979991204183,8.50739063206367,5.97584161790268,6.16827944192131,5.7385507724143,6.49116492786867,7.45263931939958,7.17682882880238,6.83941790054228,7.63045906732492,6.24877617682808,6.81432476057207,6.01590930788111,6.87489995415584
"Lck",9.60587429013717,9.1493782148562,8.6447894245106,9.43416723929885,10.7748061438973,10.9179470954395,10.6461021460486,10.7318709407088,8.98115157023744,8.91087946435544,9.23206095809927,7.63728269002337,10.5956071706822,10.8056435786575,10.7011638056237,10.7760879673947,9.05735401528958,9.46867526889297,8.90745220476962,9.2028483412159,10.8888126431853,10.8116228497055,10.388593180469,10.675327029479
"Lcn2",12.3620631717879,12.9579848216808,13.7662975257554,13.0174574272759,8.38460704062109,7.93553210799995,8.46649176395528,8.31569538043933,13.5275100463186,13.5854723380699,14.0061152359335,13.7686391954161,7.4128313240928,8.04130284753615,7.54552359773907,6.87221247121838,13.6231900482709,13.2175126840314,13.6349982780496,13.7480274540082,8.92645102059995,8.96460781654005,7.04466137856539,8.0171458509659
"Ldb1",7.58748930119399,7.53445743640856,7.27108070201329,7.44708924779843,8.75451740062911,8.72709377497055,8.69812838224309,8.66246567311988,8.00705935910151,7.38354013737379,7.71838864031427,7.50680921521053,8.72607869208601,8.74096420441491,8.87504760154484,8.47005171621238,7.66445246393207,7.53215832353123,7.42366464522556,7.94582298697305,9.06710014476721,8.9964050975287,8.54626332975945,8.60642161868826
